,readable,energies
135,"('[0.6882821321487427 0.34139731526374817 0.5552353262901306 0.36098381876945496]', 'tensor([[ 0.1116,  0.1149,  0.4424,  0.3063,  0.0050,  0.0199, -0.4729]])')",1.346901774406433
136,"('[0.6122727394104004 0.27529752254486084 0.2947544753551483 0.6566618084907532]', 'tensor([[ 0.1678,  0.1307,  0.4008,  0.2781,  0.0043,  0.0184, -0.4195]])')",1.4109655618667603
137,"('[0.3653283715248108 0.2622029483318329 0.3565142750740051 0.5788505673408508]', 'tensor([[ 0.1666,  0.1371,  0.3786,  0.2990,  0.0048,  0.0139, -0.2814]])')",1.5375572443008423
138,"('[0.46349287033081055 0.31488698720932007 0.3803764283657074 0.5400834083557129]', 'tensor([[ 0.1520,  0.1292,  0.3924,  0.3060,  0.0047,  0.0156, -0.3494]])')",1.4534121751785278
139,"('[0.366405725479126 0.329070508480072 0.6609592437744141 0.35888251662254333]', 'tensor([[ 0.1180,  0.1267,  0.4075,  0.3287,  0.0056,  0.0134, -0.3577]])')",1.4223140478134155
140,"('[0.6528592705726624 0.27965763211250305 0.4202645421028137 0.678322970867157]', 'tensor([[ 0.1627,  0.1315,  0.4078,  0.2753,  0.0045,  0.0182, -0.5156]])')",1.295796275138855
141,"('[0.696159839630127 0.6133350133895874 0.5779832601547241 0.5042182207107544]', 'tensor([[ 0.1167,  0.1112,  0.4053,  0.3453,  0.0048,  0.0168, -0.6958]])')",1.079649806022644
142,"('[0.42207980155944824 0.3463996648788452 0.373512327671051 0.38880470395088196]', 'tensor([[ 0.1301,  0.1213,  0.3987,  0.3294,  0.0049,  0.0156, -0.2654]])')",1.5125010013580322
143,"('[0.4214429259300232 0.3633684813976288 0.36347153782844543 0.6480181217193604]', 'tensor([[ 0.1647,  0.1328,  0.3722,  0.3118,  0.0046,  0.0139, -0.3982]])')",1.3872778415679932
144,"('[0.32058945298194885 0.3805713355541229 0.30534741282463074 0.3224932551383972]', 'tensor([[ 0.1237,  0.1180,  0.3840,  0.3553,  0.0050,  0.0140, -0.1645]])')",1.608327865600586
145,"('[0.5810492038726807 0.3319774568080902 0.6322795748710632 0.599018394947052]', 'tensor([[ 0.1440,  0.1302,  0.4092,  0.2956,  0.0050,  0.0160, -0.5722]])')",1.2761503458023071
146,"('[0.6659381985664368 0.6663691401481628 0.3205134868621826 0.6396224498748779]', 'tensor([[ 0.1381,  0.1121,  0.3789,  0.3503,  0.0043,  0.0164, -0.6462]])')",1.12888765335083
147,"('[0.7359151840209961 0.2788274586200714 0.3146743178367615 0.4211506247520447]', 'tensor([[ 0.1304,  0.1154,  0.4420,  0.2854,  0.0044,  0.0225, -0.3753]])')",1.3912074565887451
148,"('[0.3436327874660492 0.32578983902931213 0.6354148983955383 0.3197871446609497]', 'tensor([[ 0.1138,  0.1254,  0.4080,  0.3339,  0.0057,  0.0133, -0.3123]])')",1.464332103729248
149,"('[0.6112056374549866 0.33822721242904663 0.4970768988132477 0.4075053930282593]', 'tensor([[ 0.1225,  0.1186,  0.4269,  0.3086,  0.0049,  0.0185, -0.4270]])')",1.389745831489563
150,"('[0.41215360164642334 0.33733347058296204 0.36888405680656433 0.6441978812217712]', 'tensor([[ 0.1663,  0.1343,  0.3736,  0.3072,  0.0046,  0.0139, -0.3813]])')",1.4112814664840698
151,"('[0.7002866268157959 0.6776567101478577 0.2698940336704254 0.24504296481609344]', 'tensor([[ 0.0869,  0.0899,  0.4136,  0.3854,  0.0044,  0.0197, -0.4464]])')",1.3203932046890259
152,"('[0.6905471086502075 0.2174122929573059 0.3433626592159271 0.4095519483089447]', 'tensor([[ 0.1332,  0.1196,  0.4459,  0.2746,  0.0045,  0.0222, -0.3304]])')",1.430139183998108
153,"('[0.41705521941185 0.34977561235427856 0.5928122997283936 0.5545490384101868]', 'tensor([[ 0.1444,  0.1321,  0.3907,  0.3141,  0.0052,  0.0135, -0.4571]])')",1.3342885971069336
154,"('[0.3575458228588104 0.3443391025066376 0.6954763531684875 0.6297226548194885]', 'tensor([[ 0.1520,  0.1382,  0.3816,  0.3112,  0.0054,  0.0116, -0.5135]])')",1.2837961912155151
155,"('[0.36055895686149597 0.286191463470459 0.37491974234580994 0.65733802318573]', 'tensor([[ 0.1740,  0.1396,  0.3697,  0.2989,  0.0047,  0.0131, -0.3395]])')",1.473610520362854
156,"('[0.3094305694103241 0.5079007148742676 0.35192158818244934 0.3155689835548401]', 'tensor([[ 0.1135,  0.1124,  0.3737,  0.3827,  0.0051,  0.0127, -0.2424]])')",1.525583028793335
157,"('[0.3711414635181427 0.29109495878219604 0.3558954894542694 0.4563847780227661]', 'tensor([[ 0.1469,  0.1293,  0.3889,  0.3154,  0.0049,  0.0146, -0.2373]])')",1.548646092414856
158,"('[0.47309431433677673 0.5791864991188049 0.661722719669342 0.46927958726882935]', 'tensor([[ 0.1173,  0.1175,  0.3891,  0.3576,  0.0052,  0.0133, -0.5916]])')",1.1805931329727173
159,"('[0.38285455107688904 0.6296989321708679 0.393624484539032 0.6820895075798035]', 'tensor([[ 0.1511,  0.1233,  0.3484,  0.3610,  0.0046,  0.0115, -0.5441]])')",1.2321343421936035
160,"('[0.301468163728714 0.4058729112148285 0.34230703115463257 0.6149566173553467]', 'tensor([[ 0.1634,  0.1328,  0.3542,  0.3333,  0.0047,  0.0116, -0.3323]])')",1.4476087093353271
161,"('[0.681372344493866 0.6039973497390747 0.39616915583610535 0.418506920337677]', 'tensor([[ 0.1116,  0.1049,  0.4059,  0.3549,  0.0046,  0.0181, -0.5500]])')",1.2237192392349243
162,"('[0.7427271604537964 0.3213120400905609 0.38151228427886963 0.5974501371383667]', 'tensor([[ 0.1485,  0.1229,  0.4210,  0.2830,  0.0044,  0.0202, -0.5215]])')",1.2829984426498413
163,"('[0.6429603099822998 0.5754126906394958 0.4142696261405945 0.3815714716911316]', 'tensor([[ 0.1085,  0.1053,  0.4079,  0.3558,  0.0047,  0.0178, -0.5071]])')",1.2663735151290894
164,"('[0.7429009675979614 0.6241753697395325 0.3778021037578583 0.49715957045555115]', 'tensor([[ 0.1196,  0.1062,  0.4037,  0.3476,  0.0044,  0.0185, -0.6210]])')",1.1546381711959839
165,"('[0.38589730858802795 0.6648839712142944 0.7090720534324646 0.6470232605934143]', 'tensor([[ 0.1348,  0.1241,  0.3628,  0.3626,  0.0052,  0.0106, -0.7034]])')",1.069571614265442
166,"('[0.676037073135376 0.2938179671764374 0.3386164605617523 0.36762377619743347]', 'tensor([[ 0.1227,  0.1140,  0.4398,  0.2974,  0.0045,  0.0215, -0.3380]])')",1.4570529460906982
167,"('[0.3975536823272705 0.6275007724761963 0.6526008248329163 0.3432527184486389]', 'tensor([[ 0.1008,  0.1116,  0.3866,  0.3832,  0.0054,  0.0123, -0.5105]])')",1.2567994594573975
168,"('[0.6535504460334778 0.6956408619880676 0.4244891405105591 0.37770527601242065]', 'tensor([[ 0.1023,  0.1009,  0.3997,  0.3754,  0.0047,  0.0171, -0.5757]])')",1.1933680772781372
169,"('[0.45867738127708435 0.5826991200447083 0.5667301416397095 0.35861536860466003]', 'tensor([[ 0.1056,  0.1111,  0.3929,  0.3713,  0.0052,  0.0139, -0.4834]])')",1.2861422300338745
170,"('[0.6425932049751282 0.6895464062690735 0.652414858341217 0.3798012137413025]', 'tensor([[ 0.0979,  0.1054,  0.4062,  0.3696,  0.0051,  0.0159, -0.6822]])')",1.0878841876983643
171,"('[0.7125546932220459 0.6171660423278809 0.39465487003326416 0.7110341787338257]', 'tensor([[ 0.1447,  0.1168,  0.3848,  0.3327,  0.0043,  0.0167, -0.7177]])')",1.0613312721252441
172,"('[0.38231468200683594 0.61185222864151 0.2842505872249603 0.29959502816200256]', 'tensor([[ 0.1054,  0.1035,  0.3735,  0.3989,  0.0048,  0.0139, -0.2890]])')",1.4759427309036255
173,"('[0.6643170118331909 0.6609658598899841 0.34894752502441406 0.6291746497154236]', 'tensor([[ 0.1363,  0.1123,  0.3809,  0.3498,  0.0043,  0.0163, -0.6517]])')",1.1233503818511963
174,"('[0.4625851511955261 0.316984623670578 0.2145487517118454 0.6126818060874939]', 'tensor([[ 0.1694,  0.1305,  0.3777,  0.3021,  0.0043,  0.0160, -0.3034]])')",1.4961107969284058
175,"('[0.3399811089038849 0.6811152100563049 0.5586509108543396 0.3589923083782196]', 'tensor([[ 0.1044,  0.1102,  0.3704,  0.3984,  0.0053,  0.0113, -0.4694]])')",1.2962126731872559
176,"('[0.7255739569664001 0.6068257689476013 0.6943964958190918 0.36081820726394653]', 'tensor([[ 0.0959,  0.1061,  0.4243,  0.3509,  0.0051,  0.0176, -0.6938]])')",1.0802617073059082
177,"('[0.6925193071365356 0.6494656205177307 0.6620151400566101 0.33470964431762695]', 'tensor([[ 0.0924,  0.1037,  0.4187,  0.3630,  0.0051,  0.0171, -0.6694]])')",1.1025859117507935
178,"('[0.6376957297325134 0.26412615180015564 0.6143655180931091 0.31630221009254456]', 'tensor([[ 0.1086,  0.1185,  0.4519,  0.2961,  0.0053,  0.0197, -0.4162]])')",1.3506791591644287
179,"('[0.36053135991096497 0.6743762493133545 0.48054319620132446 0.6674286127090454]', 'tensor([[ 0.1445,  0.1226,  0.3482,  0.3692,  0.0048,  0.0107, -0.5914]])')",1.183443546295166
180,"('[0.4117136597633362 0.6522348523139954 0.5635075569152832 0.42788127064704895]', 'tensor([[ 0.1129,  0.1129,  0.3761,  0.3805,  0.0052,  0.0124, -0.5277]])')",1.2406415939331055
181,"('[0.683427095413208 0.36483490467071533 0.5851988792419434 0.6402148604393005]', 'tensor([[ 0.1453,  0.1270,  0.4126,  0.2929,  0.0048,  0.0175, -0.6368]])')",1.2139160633087158
182,"('[0.4682755172252655 0.30611497163772583 0.6126506924629211 0.6615833044052124]', 'tensor([[ 0.1577,  0.1372,  0.3920,  0.2941,  0.0051,  0.0140, -0.5243]])')",1.2998191118240356
183,"('[0.33442604541778564 0.26341113448143005 0.33666518330574036 0.2866040766239166]', 'tensor([[ 0.1238,  0.1226,  0.4045,  0.3286,  0.0051,  0.0154, -0.1106]])')",1.6679275035858154
184,"('[0.42019400000572205 0.6052643060684204 0.37575557827949524 0.32788926362991333]', 'tensor([[ 0.1063,  0.1062,  0.3810,  0.3875,  0.0049,  0.0141, -0.3646]])')",1.402482032775879
185,"('[0.4111372232437134 0.35033121705055237 0.6285157203674316 0.4287874698638916]', 'tensor([[ 0.1266,  0.1271,  0.4030,  0.3240,  0.0054,  0.0139, -0.4094]])')",1.3726027011871338
186,"('[0.3528801500797272 0.41994142532348633 0.3230745196342468 0.6181842684745789]', 'tensor([[ 0.1615,  0.1303,  0.3592,  0.3318,  0.0046,  0.0126, -0.3570]])')",1.4222010374069214
187,"('[0.664265513420105 0.7006893754005432 0.6130697131156921 0.3335898816585541]', 'tensor([[ 0.0920,  0.1017,  0.4102,  0.3745,  0.0050,  0.0166, -0.6558]])')",1.1132800579071045
188,"('[0.666517436504364 0.6194533705711365 0.6241787672042847 0.6120226979255676]', 'tensor([[ 0.1282,  0.1167,  0.3948,  0.3399,  0.0048,  0.0156, -0.7611]])')",1.0153398513793945
189,"('[0.6245111227035522 0.32785317301750183 0.6930906176567078 0.32253947854042053]', 'tensor([[ 0.1045,  0.1176,  0.4442,  0.3100,  0.0054,  0.0183, -0.4840]])')",1.3444221019744873
190,"('[0.37616899609565735 0.3458819091320038 0.37971246242523193 0.38100603222846985]', 'tensor([[ 0.1304,  0.1225,  0.3932,  0.3342,  0.0050,  0.0147, -0.2414]])')",1.535414218902588
191,"('[0.5756855010986328 0.5869870185852051 0.3467770218849182 0.26881012320518494]', 'tensor([[ 0.0951,  0.0990,  0.4071,  0.3763,  0.0047,  0.0177, -0.3891]])')",1.3795835971832275
192,"('[0.3385757505893707 0.5999768972396851 0.6201270222663879 0.3682800829410553]', 'tensor([[ 0.1077,  0.1149,  0.3781,  0.3824,  0.0054,  0.0114, -0.4635]])')",1.3041852712631226
193,"('[0.43606117367744446 0.3944763243198395 0.36379629373550415 0.6519667506217957]', 'tensor([[ 0.1623,  0.1309,  0.3715,  0.3167,  0.0046,  0.0140, -0.4232]])')",1.358368158340454
194,"('[0.6925438046455383 0.41325998306274414 0.49157989025115967 0.596593976020813]', 'tensor([[ 0.1404,  0.1217,  0.4105,  0.3047,  0.0046,  0.0180, -0.5970]])')",1.193910837173462
195,"('[0.2898115813732147 0.6841068863868713 0.38021042943000793 0.4350784718990326]', 'tensor([[ 0.1210,  0.1122,  0.3494,  0.4018,  0.0049,  0.0106, -0.3946]])')",1.3789278268814087
196,"('[0.6783037781715393 0.6705842018127441 0.26854968070983887 0.5999488830566406]', 'tensor([[ 0.1346,  0.1091,  0.3810,  0.3541,  0.0042,  0.0170, -0.6087]])')",1.1656767129898071
197,"('[0.680618166923523 0.29061436653137207 0.41189292073249817 0.5708938241004944]', 'tensor([[ 0.1481,  0.1254,  0.4203,  0.2823,  0.0045,  0.0194, -0.4770]])')",1.327158808708191
198,"('[0.34963470697402954 0.7201788425445557 0.6110069155693054 0.6198350191116333]', 'tensor([[ 0.1330,  0.1207,  0.3532,  0.3779,  0.0051,  0.0101, -0.6503]])')",1.1219984292984009
199,"('[0.6548277139663696 0.2732515335083008 0.32500985264778137 0.6455561518669128]', 'tensor([[ 0.1634,  0.1293,  0.4085,  0.2755,  0.0043,  0.0191, -0.4493]])')",1.3629664182662964
200,"('[0.6965311169624329 0.5933141708374023 0.3223092257976532 0.6282325387001038]', 'tensor([[ 0.1397,  0.1136,  0.3884,  0.3367,  0.0043,  0.0174, -0.6202]])')",1.1580601930618286
201,"('[0.4292662739753723 0.680593729019165 0.6473895311355591 0.3475308120250702]', 'tensor([[ 0.0987,  0.1090,  0.3857,  0.3886,  0.0054,  0.0126, -0.5524]])')",1.2139933109283447
202,"('[0.613937258720398 0.5576946139335632 0.3344138264656067 0.4054561257362366]', 'tensor([[ 0.1157,  0.1064,  0.4010,  0.3547,  0.0045,  0.0177, -0.4558]])')",1.3180791139602661
203,"('[0.7075834274291992 0.34136226773262024 0.34436213970184326 0.31076890230178833]', 'tensor([[ 0.1100,  0.1078,  0.4453,  0.3103,  0.0046,  0.0221, -0.3520]])')",1.4770146608352661
204,"('[0.2886691689491272 0.6194832921028137 0.34755584597587585 0.36101844906806946]', 'tensor([[ 0.1150,  0.1105,  0.3576,  0.4005,  0.0050,  0.0114, -0.3084]])')",1.459243893623352
205,"('[0.6887978911399841 0.38429728150367737 0.32665809988975525 0.35836851596832275]', 'tensor([[ 0.1161,  0.1088,  0.4318,  0.3178,  0.0045,  0.0210, -0.3791]])')",1.4017049074172974
206,"('[0.6698052883148193 0.2600935101509094 0.5537838935852051 0.563705325126648]', 'tensor([[ 0.1440,  0.1286,  0.4270,  0.2769,  0.0048,  0.0187, -0.5237]])')",1.2538307905197144
207,"('[0.6325546503067017 0.6882289052009583 0.2846109867095947 0.4258826673030853]', 'tensor([[ 0.1130,  0.1014,  0.3888,  0.3753,  0.0044,  0.0171, -0.5156]])')",1.2539255619049072
208,"('[0.3829442858695984 0.679853081703186 0.5974269509315491 0.29992225766181946]', 'tensor([[ 0.0943,  0.1069,  0.3822,  0.3990,  0.0054,  0.0122, -0.4801]])')",1.284453272819519
209,"('[0.37004736065864563 0.40102723240852356 0.32731300592422485 0.5784319639205933]', 'tensor([[ 0.1569,  0.1290,  0.3664,  0.3298,  0.0047,  0.0132, -0.3384]])')",1.440485954284668
210,"('[0.2848314642906189 0.6253913044929504 0.324569970369339 0.5643420815467834]', 'tensor([[ 0.1433,  0.1202,  0.3404,  0.3810,  0.0047,  0.0104, -0.3996]])')",1.375454068183899
211,"('[0.44024693965911865 0.6522473692893982 0.4376462399959564 0.6276276707649231]', 'tensor([[ 0.1403,  0.1192,  0.3596,  0.3637,  0.0047,  0.0124, -0.5789]])')",1.194625973701477
212,"('[0.6445997357368469 0.6613304018974304 0.3364725708961487 0.33818599581718445]', 'tensor([[ 0.1007,  0.0984,  0.4019,  0.3765,  0.0046,  0.0179, -0.4903]])')",1.2785216569900513
213,"('[0.3588670790195465 0.41174015402793884 0.3043186068534851 0.35380351543426514]', 'tensor([[ 0.1254,  0.1169,  0.3835,  0.3549,  0.0049,  0.0144, -0.2144]])')",1.5586799383163452
214,"('[0.3684881627559662 0.3378104567527771 0.33737924695014954 0.6776899099349976]', 'tensor([[ 0.1738,  0.1369,  0.3633,  0.3084,  0.0046,  0.0130, -0.3607]])')",1.4269719123840332
215,"('[0.38562172651290894 0.5672323107719421 0.250180184841156 0.6129070520401001]', 'tensor([[ 0.1524,  0.1211,  0.3502,  0.3592,  0.0044,  0.0127, -0.4080]])')",1.3682143688201904
216,"('[0.5622628331184387 0.5415353775024414 0.657475471496582 0.36471232771873474]', 'tensor([[ 0.1034,  0.1119,  0.4110,  0.3529,  0.0053,  0.0156, -0.5630]])')",1.2104157209396362
217,"('[0.3829534351825714 0.32949429750442505 0.5518616437911987 0.39397844672203064]', 'tensor([[ 0.1265,  0.1264,  0.4018,  0.3259,  0.0054,  0.0140, -0.3291]])')",1.4505254030227661
218,"('[0.34360671043395996 0.6318307518959045 0.6069375872612 0.6003419756889343]', 'tensor([[ 0.1356,  0.1235,  0.3588,  0.3666,  0.0051,  0.0105, -0.5914]])')",1.1817723512649536
219,"('[0.34121933579444885 0.32918229699134827 0.33281391859054565 0.34037116169929504]', 'tensor([[ 0.1283,  0.1216,  0.3919,  0.3387,  0.0050,  0.0146, -0.1718]])')",1.6041713953018188
220,"('[0.39966365694999695 0.5902054905891418 0.5975666642189026 0.40093931555747986]', 'tensor([[ 0.1116,  0.1149,  0.3828,  0.3729,  0.0053,  0.0125, -0.4942]])')",1.2751667499542236
221,"('[0.7021799087524414 0.3233344852924347 0.3015124797821045 0.6859988570213318]', 'tensor([[ 0.1638,  0.1269,  0.4050,  0.2808,  0.0042,  0.0193, -0.5065]])')",1.324639081954956
222,"('[0.41583052277565 0.5319358706474304 0.5645051002502441 0.38914385437965393]', 'tensor([[ 0.1133,  0.1158,  0.3890,  0.3633,  0.0052,  0.0133, -0.4507]])')",1.3203234672546387
223,"('[0.5802077651023865 0.3106534779071808 0.6262022256851196 0.6127093434333801]', 'tensor([[ 0.1471,  0.1317,  0.4095,  0.2905,  0.0050,  0.0161, -0.5649]])')",1.2808496952056885
224,"('[0.7081654071807861 0.26513832807540894 0.6063363552093506 0.6004106402397156]', 'tensor([[ 0.1449,  0.1293,  0.4286,  0.2736,  0.0048,  0.0188, -0.5900]])')",1.177937388420105
225,"('[0.2769429683685303 0.5896087288856506 0.6365376114845276 0.40416955947875977]', 'tensor([[ 0.1142,  0.1190,  0.3690,  0.3822,  0.0055,  0.0101, -0.4536]])')",1.3148318529129028
226,"('[0.3804311752319336 0.6603257060050964 0.6316375732421875 0.5398196578025818]', 'tensor([[ 0.1253,  0.1192,  0.3665,  0.3727,  0.0052,  0.0111, -0.6061]])')",1.164528489112854
227,"('[0.3502127230167389 0.28383803367614746 0.6452226042747498 0.3617018163204193]', 'tensor([[ 0.1221,  0.1296,  0.4090,  0.3202,  0.0057,  0.0134, -0.3205]])')",1.4738694429397583
228,"('[0.5349383354187012 0.34552523493766785 0.5845827460289001 0.3483577370643616]', 'tensor([[ 0.1130,  0.1190,  0.4258,  0.3200,  0.0053,  0.0170, -0.4067]])')",1.3755067586898804
229,"('[0.5837286114692688 0.3567647337913513 0.5605889558792114 0.4250553846359253]', 'tensor([[ 0.1227,  0.1204,  0.4218,  0.3127,  0.0051,  0.0174, -0.4631]])')",1.3228641748428345
230,"('[0.3851565420627594 0.5886985063552856 0.6275724768638611 0.3349418342113495]', 'tensor([[ 0.1022,  0.1127,  0.3878,  0.3794,  0.0054,  0.0125, -0.4682]])')",1.299704670906067
231,"('[0.5289140343666077 0.6563944816589355 0.5286995768547058 0.625277578830719]', 'tensor([[ 0.1343,  0.1179,  0.3734,  0.3560,  0.0048,  0.0136, -0.6696]])')",1.1037309169769287
232,"('[0.33780810236930847 0.3160269558429718 0.31293225288391113 0.6442100405693054]', 'tensor([[ 0.1741,  0.1375,  0.3621,  0.3089,  0.0046,  0.0128, -0.3055]])')",1.4816521406173706
233,"('[0.7025668621063232 0.7394358515739441 0.5344933867454529 0.5494641065597534]', 'tensor([[ 0.1175,  0.1081,  0.3919,  0.3618,  0.0047,  0.0161, -0.7630]])')",1.009035587310791
234,"('[0.7459985613822937 0.3252638876438141 0.5445164442062378 0.657849133014679]', 'tensor([[ 0.1491,  0.1272,  0.4200,  0.2802,  0.0046,  0.0188, -0.6368]])')",1.1633251905441284
235,"('[0.35426604747772217 0.6224958300590515 0.3902795910835266 0.611563503742218]', 'tensor([[ 0.1445,  0.1214,  0.3498,  0.3683,  0.0047,  0.0113, -0.4893]])')",1.2853864431381226
236,"('[0.3048451840877533 0.36154213547706604 0.31427207589149475 0.46087831258773804]', 'tensor([[ 0.1469,  0.1274,  0.3700,  0.3380,  0.0049,  0.0129, -0.2208]])')",1.5561323165893555
237,"('[0.35017117857933044 0.6510979533195496 0.545630931854248 0.5933321118354797]', 'tensor([[ 0.1355,  0.1215,  0.3561,  0.3711,  0.0050,  0.0107, -0.5701]])')",1.2027671337127686
238,"('[0.5862367153167725 0.6282349824905396 0.5723171234130859 0.6286051273345947]', 'tensor([[ 0.1332,  0.1183,  0.3828,  0.3464,  0.0048,  0.0144, -0.7077]])')",1.067477822303772
239,"('[0.4162282943725586 0.3643721044063568 0.3227246403694153 0.6540569067001343]', 'tensor([[ 0.1675,  0.1327,  0.3690,  0.3123,  0.0045,  0.0140, -0.3787]])')",1.4055609703063965
240,"('[0.3974352777004242 0.5132177472114563 0.5923442244529724 0.4596458673477173]', 'tensor([[ 0.1234,  0.1208,  0.3833,  0.3545,  0.0052,  0.0126, -0.4813]])')",1.2915270328521729
241,"('[0.43411585688591003 0.535732090473175 0.3288516402244568 0.3330239951610565]', 'tensor([[ 0.1116,  0.1081,  0.3862,  0.3742,  0.0048,  0.0150, -0.3159]])')",1.4535491466522217
242,"('[0.411894828081131 0.3335341811180115 0.34325072169303894 0.655448853969574]', 'tensor([[ 0.1693,  0.1348,  0.3717,  0.3058,  0.0046,  0.0140, -0.3721]])')",1.4220763444900513
243,"('[0.40140801668167114 0.6612954139709473 0.6040531396865845 0.36123859882354736]', 'tensor([[ 0.1029,  0.1103,  0.3811,  0.3880,  0.0053,  0.0123, -0.5140]])')",1.2526739835739136
244,"('[0.3555498719215393 0.22251996397972107 0.655639111995697 0.30778130888938904]', 'tensor([[ 0.1168,  0.1303,  0.4229,  0.3100,  0.0058,  0.0142, -0.2707]])')",1.5398461818695068
